Date,High,Low,Open,Close,Volume,Adj Close,close,EMA5,EMA10,MACD,MACDsignal,MACDhist,k,d,upperband,middleband,lowerband,predict
2021-08-19,573.0,559.0,573.0,559.0,38868947.0,551.1871337890625,559.0,573.9937541632219,579.8847633339917,-5.46135075052905,-1.8179537882275483,-3.6433969623015017,18.888888888888896,23.762183235867422,595.2722017793407,576.4,557.5277982206593,1
2021-08-20,563.0,551.0,560.0,552.0,45614061.0,544.284912109375,552.0,566.6625027754812,574.8148063641751,-7.744301649040722,-3.003223360390183,-4.741078288650539,9.629629629629635,19.13580246913578,596.695210288475,570.6,544.5047897115251,1
2021-08-23,572.0,559.0,560.0,566.0,33685159.0,558.0892333984375,566.0,566.4416685169875,573.2121142979614,-6.937544427304374,-3.790087573773021,-3.147456853531353,13.561253561253565,14.026590693257333,589.4142811617929,567.0,544.5857188382071,1
2021-08-24,575.0,571.0,574.0,572.0,24844800.0,564.0054321289062,572.0,568.2944456779917,572.9917298801503,-5.353788109670063,-4.102827680952429,-1.250960428717634,32.480172480172484,18.557018557018527,580.9755915923645,564.6,548.2244084076356,1
2021-08-25,585.0,574.0,579.0,585.0,27504657.0,576.82373046875,585.0,573.8629637853278,575.175051720123,-2.4469556930923773,-3.771653283380419,1.3246975902880416,64.12038412038413,36.720603387270025,589.4061938415176,566.8,544.1938061584823,1
2021-08-26,603.0,591.0,601.0,594.0,43822008.0,585.6979370117188,594.0,580.5753091902185,578.5977695891916,0.6042927210190783,-2.8964640825005192,3.5007568035195975,78.86397386397387,58.48817682151013,603.0957334777646,573.8,544.5042665222353,1
2021-08-27,600.0,593.0,596.0,599.0,27105651.0,590.6280517578125,599.0,586.716872793479,582.3072660275203,3.0812321923602894,-1.7009248275283575,4.782157019888647,90.71428571428572,77.89954789954787,608.352335875618,583.2,558.0476641243821,1
2021-08-30,605.0,599.0,602.0,605.0,36575609.0,596.5441284179688,605.0,592.811248528986,586.4332176588803,5.234053534715599,-0.313929155079566,5.547982689795165,91.66666666666667,87.08164208164204,614.0824608740066,591.0,567.9175391259934,1
2021-08-31,614.0,598.0,604.0,614.0,52721470.0,605.4183349609375,614.0,599.8741656859906,591.4453599027203,7.491954190657111,1.2472475140677695,6.244706676589342,97.43589743589745,93.27228327228325,619.0203975494882,599.4,579.7796024505118,1
2021-09-01,614.0,608.0,614.0,613.0,30092045.0,604.432373046875,613.0,604.2494437906604,595.3643853749529,8.395434622680796,2.676884935790375,5.718549686890421,99.47089947089948,96.19115452448784,620.5434873821833,605.0,589.4565126178167,1
2021-09-02,615.0,607.0,613.0,607.0,24112463.0,598.5162353515625,607.0,605.1662958604403,597.479951670416,7.781255339939889,3.697759016620278,4.083496323319611,94.70899470899472,97.20526387193053,618.5981816678924,607.6,596.6018183321077,1
2021-09-03,620.0,610.0,610.0,620.0,51562454.0,611.3345336914062,620.0,610.1108639069602,601.5745059121585,8.782300593670584,4.71466733203034,4.067633261640244,94.70899470899472,96.29629629629629,622.4883113727203,611.8,601.1116886272796,0
2021-09-06,638.0,621.0,623.0,631.0,55589014.0,622.1807861328125,631.0,617.0739092713068,606.9245957463115,10.45184220444537,5.8621023065133455,4.5897398979320245,91.59226190476191,93.67008377425043,633.2480768092719,617.0,600.7519231907281,0
2021-09-07,634.0,623.0,634.0,623.0,26526056.0,614.2926025390625,623.0,619.0492728475378,609.8473965197094,9.94653912504782,6.678989670220241,3.26754945482758,85.71586879432624,90.6723751360276,635.3118139524441,618.8,602.2881860475558,0
2021-09-08,627.0,612.0,622.0,619.0,37817737.0,610.3485107421875,619.0,619.0328485650252,611.5115062433986,8.676453126508704,7.078482361477933,1.5979707650307713,71.64179472025216,82.98330847311341,635.4919333848296,620.0,604.5080666151704,0
2021-09-09,620.0,610.0,612.0,619.0,18735512.0,610.3485107421875,619.0,619.0218990433501,612.8730505627807,7.52743617677595,7.168273124537537,0.35916305223841327,59.454294720252165,72.27065274494349,631.4862533532963,622.4,613.3137466467036,0
2021-09-10,623.0,614.0,615.0,622.0,16304725.0,613.3065185546875,622.0,620.0145993622334,614.5324959150024,6.897703463123207,7.114159192254671,-0.2164557291314635,56.75925925925926,62.61844956658783,631.60000000001,622.8,613.9999999999899,0
2021-09-13,620.0,613.0,619.0,615.0,15198774.0,606.4044189453125,615.0,618.3430662414889,614.6174966577292,5.290823099349609,6.749491973673658,-1.458668874324049,46.10215053763441,54.10523483904857,625.1999999999883,619.6,614.0000000000117,0
2021-09-14,618.0,612.0,618.0,613.0,14441901.0,604.432373046875,613.0,616.5620441609926,614.323406356324,3.8233317542402574,6.164259929786978,-2.34092817554672,35.053763440860216,45.97172441258459,623.9999999999972,617.6,611.2000000000029,0
2021-09-15,613.0,607.0,610.0,607.0,23433501.0,598.5162353515625,607.0,613.3746961073284,612.9918779279014,1.9771191059109015,5.326831765011763,-3.3497126591008612,15.053763440860218,32.069892473118244,625.5072789813684,615.2,604.8927210186317,0
2021-09-16,607.0,599.0,603.0,600.0,22467022.0,594.3065795898438,600.0,608.9164640715522,610.6297183046466,-0.148706960921686,4.231724019825073,-4.380430980746759,7.306313757926664,19.137946879882332,626.2916083751971,611.4,596.5083916248028,0
2021-09-17,610.0,599.0,600.0,600.0,40717715.0,594.3065795898438,600.0,605.9443093810348,608.6970422492564,-1.4270103217140786,3.0999771515172423,-4.526987473231321,1.8070818070818102,8.055719668622862,619.5857061780381,607.0,594.4142938219619,0
2021-09-22,589.0,583.0,586.0,586.0,40642293.0,580.4393920898438,586.0,599.2962062540232,604.5703072948461,-3.983039371787868,1.6833738468562203,-5.666413218644088,4.079809079809083,4.3977348816058175,619.2399556540395,601.2,583.1600443459606,1
2021-09-23,593.0,588.0,588.0,588.0,21696296.0,582.42041015625,588.0,595.5308041693488,601.5575241503286,-5.0890771769187495,0.3288836421012262,-5.417960819019976,7.391774891774895,4.426221926221895,612.1197989936969,596.2,580.2802010063032,1
2021-09-24,598.0,590.0,591.0,598.0,16736973.0,592.3255615234375,598.0,596.3538694462326,600.9107015775415,-4.215184545869533,-0.5799299954929258,-3.6352545503766076,18.93939393939394,10.136992636992604,606.6376468326231,594.4,582.1623531673769,0
2021-09-27,602.0,593.0,600.0,602.0,19464241.0,596.28759765625,602.0,598.2359129641551,601.1087558361703,-2.974252316296088,-1.0587944596535581,-1.9154578566425298,33.78378378378378,20.038317538317504,607.8476051442486,594.8,581.7523948557513,0
2021-09-28,596.0,592.0,595.0,594.0,16707080.0,588.3634643554688,594.0,596.8239419761034,599.8162547750484,-3.148447020782669,-1.4767249718793802,-1.6717220489032887,40.09330759330759,30.938828438828406,605.5733036376712,593.6,581.6266963623289,0
2021-09-29,583.0,577.0,580.0,580.0,49310524.0,574.496337890625,580.0,591.2159613174023,596.2132993614032,-4.961490104998461,-2.173677998503196,-2.787812106495265,30.37108537108537,34.749392249392216,607.8712636846543,592.4,576.9287363153456,0
2021-09-30,585.0,575.0,580.0,580.0,30465107.0,574.496337890625,580.0,587.4773075449349,593.2654267502389,-5.839197898535531,-2.906781978509663,-2.9324159200258677,18.015873015873016,29.493421993421958,609.147751905891,590.8,572.4522480941089,0
2021-10-01,579.0,571.0,579.0,574.0,36704493.0,568.5532836914062,574.0,582.9848716966233,589.7626218865591,-6.904221382605783,-3.706269859328887,-3.1979515232768962,10.103785103785102,19.49691449691446,606.7074865688728,586.0,565.2925134311272,0
2021-10-04,575.0,569.0,574.0,572.0,20957803.0,566.5722045898438,572.0,579.3232477977489,586.5330542708211,-7.50817090011617,-4.466650067486343,-3.0415208326298266,10.356310356310354,12.825322825322786,595.3883072493386,580.0,564.6116927506614,1
2021-10-05,572.0,560.0,562.0,572.0,33824024.0,566.5722045898438,572.0,576.8821651984993,583.8906807670355,-7.5431658436612,-5.081953222721315,-2.461212620939885,15.118215118215113,11.85943685943682,582.9321211119142,575.6,568.2678788880859,1
2021-10-06,574.0,565.0,573.0,571.0,32508846.0,565.5817260742188,571.0,574.9214434656661,581.5469206275745,-7.364617036192385,-5.538485985415528,-1.8261310507768567,21.28427128427128,15.586265586265545,580.2992307237259,573.8,567.300769276274,1
2021-10-07,582.0,572.0,575.0,580.0,27933054.0,574.496337890625,580.0,576.6142956437774,581.2656623316519,-5.746170304812608,-5.580022849294944,-0.16614745551766408,34.12698412698412,23.509823509823466,580.2992307237259,573.8,567.300769276274,0
2021-10-08,583.0,573.0,582.0,575.0,18279079.0,569.5437622070312,575.0,576.0761970958516,580.1264509986243,-5.174749959261703,-5.498968271288296,0.3242183120265931,38.49206349206349,31.30110630110626,580.5726706900584,574.0,567.4273293099416,0
2021-10-12,575.0,564.0,570.0,575.0,26522907.0,569.5437622070312,575.0,575.7174647305677,579.1943689988744,-4.60192447747761,-5.319559512526159,0.7176350350485494,49.76190476190476,40.79365079365075,580.8737548565329,574.6,568.3262451434672,1
2021-10-13,575.0,570.0,572.0,571.0,18914374.0,565.5817260742188,571.0,574.1449764870451,577.7044837263518,-4.580901407059628,-5.171827891432853,0.5909264843732256,48.55555555555555,45.60317460317456,581.0452990903457,574.4,567.7547009096543,1
2021-10-14,579.0,573.0,579.0,573.0,13916927.0,567.562744140625,573.0,573.7633176580301,576.8491230488332,-4.103100588364896,-4.958082430819262,0.8549818424543663,53.50724637681159,50.60823556475726,580.7866518188647,574.8,568.8133481811352,1
2021-10-15,600.0,586.0,592.0,600.0,53150216.0,594.3065795898438,600.0,582.5088784386868,581.0583734035908,-0.07352424351131503,-3.9811707933576725,3.9076465498463575,66.84057971014492,56.30112721417064,600.2065410564206,578.8,557.3934589435793,0
2021-10-18,604.0,590.0,604.0,590.0,19158568.0,584.4014892578125,590.0,585.0059189591245,582.684123693847,1.0464845030929837,-2.975639734067541,4.022124237160525,74.90118577075098,65.08300395256913,604.4061938415176,581.8,559.1938061584823,1
2021-10-19,600.0,593.0,598.0,600.0,17386359.0,594.3065795898438,600.0,590.0039459727496,585.8324648404202,2.9960948662892406,-1.7812928139961848,4.777387680285425,86.06060606060605,75.93412384716727,612.0792404949252,586.8,561.5207595050747,0
2021-10-20,604.0,597.0,603.0,598.0,16372520.0,592.3255615234375,598.0,592.6692973151664,588.0447439603438,3.77899805871391,-0.6692346394541657,4.448232698168075,81.06060606060605,80.67413263065431,612.7679362114872,592.2,571.6320637885129,0
2021-10-21,603.0,595.0,602.0,596.0,16169014.0,590.344482421875,596.0,593.7795315434443,589.4911541493722,3.822335238367714,0.22907933611021014,3.5932559022575035,84.99999999999999,84.04040404040398,604.2188947964147,596.8,589.3811052035852,1
2021-10-22,602.0,594.0,600.0,600.0,13995403.0,594.3065795898438,600.0,595.8530210289629,591.4018533949409,4.207985830977464,1.0248606350836609,3.183125195893803,84.99999999999999,83.68686868686864,604.2188947964147,596.8,589.3811052035852,0
2021-10-25,597.0,590.0,597.0,593.0,16785568.0,587.3729858398438,593.0,594.9020140193086,591.6924255049516,3.333028020753545,1.4864941122176378,1.8465339085359074,79.21568627450978,83.07189542483654,602.7065996645827,597.4,592.0934003354173,1
2021-10-26,600.0,593.0,595.0,599.0,19998808.0,593.3160400390625,599.0,596.2680093462058,593.0210754131423,3.448909431244374,1.878977176022985,1.569932255221389,80.50600885515495,81.57389837655485,602.1638694583861,597.2,592.236130541614,0
2021-10-27,599.0,594.0,598.0,599.0,14961858.0,593.3160400390625,599.0,597.1786728974705,594.1081526107528,3.3673472318160975,2.1766511871816077,1.1906960446344899,74.58008292922902,78.10059268629787,602.5536394907181,597.4,592.2463605092819,0
2021-10-28,598.0,591.0,598.0,595.0,16570044.0,589.35400390625,595.0,596.4524485983137,594.270306681525,2.642563606587373,2.2698336710627607,0.37272993552461253,63.93582522614779,73.0073056701772,602.6258639864951,597.2,591.774136013505,0
2021-10-29,596.0,589.0,595.0,590.0,25763960.0,584.4014892578125,590.0,594.3016323988758,593.4938872848841,1.4290102679726715,2.1016689904447428,-0.6726587224720713,38.20105820105819,58.90565545214495,602.1742383096578,595.2,588.2257616903423,1
2021-11-01,593.0,590.0,591.0,590.0,16089351.0,584.4014892578125,590.0,592.8677549325838,592.8586350512688,0.6327303262617079,1.8078812576081358,-1.175150931346428,16.349206349206334,39.495363258804055,602.6597766718417,594.6,586.5402233281584,0
2021-11-02,597.0,590.0,594.0,592.0,15192404.0,586.3824462890625,592.0,592.5785032883892,592.7025195874018,0.387386171325943,1.5237822403516972,-1.1363960690257542,11.587301587301573,22.04585537918865,600.0585712797787,593.2,586.3414287202214,1
2021-11-03,597.0,592.0,597.0,592.0,10224009.0,586.3824462890625,592.0,592.3856688589261,592.5747887533287,0.22207327894386708,1.2634404480701311,-1.041367169126264,17.057387057387043,14.997964997964937,595.4660605559887,591.8,588.1339394440112,1
2021-11-04,594.0,585.0,592.0,587.0,17932145.0,581.429931640625,587.0,590.5904459059508,591.561190798178,-0.5469432287131895,0.901363712713467,-1.4483069414266565,19.279609279609264,15.974765974765916,593.8660605559571,590.2,586.533939444043,1
2021-11-05,600.0,595.0,598.0,600.0,33270827.0,594.3065795898438,600.0,593.7269639373005,593.0955197439638,0.7265937492396688,0.8664097200187074,-0.13981597077903862,45.47008547008545,27.26902726902721,600.8162636914147,592.2,583.5837363085853,1
2021-11-08,602.0,598.0,600.0,602.0,19752355.0,596.28759765625,602.0,596.484642624867,594.7145161541522,1.728111977706135,1.0387501715561929,0.689361806149942,71.11111111111109,45.286935286935226,605.7427106217435,594.6,583.4572893782565,1
2021-11-09,617.0,610.0,611.0,611.0,39538660.0,605.2022094726562,611.0,601.3230950832447,597.6755132170337,3.4442774134736283,1.51985561993968,1.9244217935339483,93.74999999999996,70.11039886039879,615.0180624622702,598.4,581.7819375377297,0
2021-11-10,612.0,608.0,611.0,612.0,16027674.0,606.1926879882812,612.0,604.8820633888298,600.2799653593912,4.461991581751818,2.1082828123021073,2.3537087694497103,88.54166666666663,84.46759259259251,620.4930926046407,602.4,584.3069073953593,0
2021-11-11,606.0,600.0,600.0,606.0,18463848.0,600.2496337890625,606.0,605.2547089258866,601.3199716576837,4.089753262282443,2.5045769022981745,1.5851763599842683,77.0833333333333,86.45833333333326,615.6994736696176,606.2,596.7005263303824,1
2021-11-12,611.0,602.0,610.0,604.0,15821327.0,598.2685546875,604.0,604.8364726172578,601.8072495381049,3.4212684203050685,2.6879152058995532,0.7333532144055153,69.79166666666663,78.47222222222216,614.7974354758502,607.0,599.2025645241498,1
2021-11-15,611.0,607.0,609.0,608.0,15551452.0,602.2306518554688,608.0,605.8909817448385,602.9332041675403,3.3943262226130173,2.829197409242246,0.5651288133707713,65.62499999999996,70.83333333333326,614.1866518188259,608.2,602.2133481811742,1
2021-11-16,612.0,608.0,612.0,610.0,20917108.0,604.211669921875,610.0,607.260654496559,604.2180761370785,3.492577587849155,2.961873444963628,0.530704142885527,69.79166666666663,68.4027777777777,613.6568542494924,608.0,602.3431457505076,1
2021-11-17,615.0,608.0,615.0,610.0,19717852.0,604.211669921875,610.0,608.1737696643727,605.269335021246,3.3984403871522773,3.049186833401358,0.3492535537509194,72.72727272727269,69.38131313131305,612.2647615158772,607.6,602.9352384841228,1
2021-11-18,614.0,607.0,613.0,613.0,20030651.0,607.1832275390625,613.0,609.7825131095818,606.6749104719286,3.587766677405739,3.156902802202234,0.4308638752035048,75.08472886762357,72.5345560871876,614.9329587896726,609.0,603.0670412103274,0
2021-11-19,623.0,617.0,622.0,618.0,35554348.0,612.1357421875,618.0,612.5216754063879,608.7340176588507,4.203831284596049,3.366288498680997,0.8375427859150522,75.13001872269604,74.31400677253073,618.7742383096911,611.8,604.8257616903088,0
2021-11-22,618.0,615.0,618.0,615.0,20312168.0,609.1641845703125,615.0,613.3477836042586,609.8732871754233,3.9957898368717224,3.492188766319142,0.5036010705525804,74.14187643020591,74.78554134017513,619.3188234162878,613.2,607.0811765837122,0
2021-11-23,615.0,611.0,615.0,612.0,19431694.0,606.1926879882812,612.0,612.898522402839,610.2599622344372,3.2988069910219338,3.4535124112597004,-0.15470542023776668,65.21739130434779,71.4964288190832,619.0552726787952,613.6,608.1447273212049,0
2021-11-24,612.0,602.0,612.0,603.0,20391940.0,597.278076171875,603.0,609.599014935226,608.9399691009032,1.5457379307381416,3.071957515155389,-1.5262195844172473,40.71773636991024,60.02566803482127,622.2717426495971,612.2,602.128257350403,0
2021-11-25,607.0,601.0,605.0,603.0,11888265.0,597.278076171875,603.0,607.3993432901507,607.8599747189209,0.4182461720727133,2.5412152465388536,-2.1229690744661402,22.008908965430663,42.64801221322952,622.5547561691803,610.2,597.8452438308198,0
2021-11-26,601.0,592.0,598.0,596.0,26588102.0,590.344482421875,596.0,603.5995621934338,605.7036156791171,-1.204666261058037,1.7920389450194754,-2.9967052060775123,8.918679886421783,23.881775073920853,619.5054733592125,605.8,592.0945266407874,1
2021-11-29,598.0,591.0,594.0,593.0,23379558.0,587.3729858398438,593.0,600.0663747956226,603.3938673738231,-2.528199434442172,0.9279912691271458,-3.456190703569318,9.414711632453528,13.447433494768617,614.5818056426365,601.4,588.2181943573635,1
2021-11-30,600.0,591.0,597.0,596.0,62021697.0,590.344482421875,596.0,598.710916530415,602.0495278513098,-2.8214030256328897,0.17811241017513868,-2.9995154358080285,11.592741935483831,9.975377818119673,606.3387959797354,598.2,590.0612040202647,1
2021-12-01,603.0,594.0,596.0,600.0,21403404.0,594.3065795898438,600.0,599.1406110202767,601.6768864237989,-2.347123744456667,-0.3269348207512225,-2.0201889237054442,16.666666666666625,12.558040078201287,604.5971422738118,597.6,590.6028577261883,0
2021-12-02,615.0,602.0,605.0,615.0,45125742.0,609.1641845703125,615.0,604.4270740135178,604.0992707103809,0.020720820845781418,-0.2574036924318217,0.2781245132776031,44.212962962962926,24.157457188371087,615.6460857724878,600.0,584.3539142275122,0
2021-12-03,614.0,606.0,614.0,608.0,23045832.0,602.2306518554688,608.0,605.6180493423452,604.8084942175843,0.5278479396178,-0.10035336602189737,0.6282013056396973,62.615740740740705,41.16512345679005,618.5294761229294,602.4,586.2705238770706,0
2021-12-06,609.0,600.0,603.0,600.0,23589363.0,594.3065795898438,600.0,603.7453662282302,603.9342225416599,-0.24379382110760162,-0.12904145703903822,-0.1147523640685634,65.7407407407407,57.523148148148074,617.4469776873938,603.8,590.1530223126061,1
2021-12-07,607.0,597.0,602.0,607.0,18606530.0,601.2401123046875,607.0,604.8302441521535,604.4916366249945,0.22362242553560918,-0.05850868052410872,0.2821311060597179,58.33333333333329,62.22993827160486,617.24277545804,606.0,594.75722454196,0
2021-12-08,614.0,602.0,614.0,602.0,20801543.0,596.28759765625,602.0,603.886829434769,604.0386117840864,-0.1630434660771698,-0.07941563763472094,-0.08362782844244886,49.999999999999964,58.02469135802462,616.8766406829785,606.4,595.9233593170214,0
2021-12-09,608.0,602.0,606.0,608.0,11039070.0,602.2306518554688,608.0,605.2578862898459,604.7588641869797,0.40163290563282317,0.01679407101878788,0.3848388346140353,61.11111111111108,56.48148148148141,611.6932802122761,605.0,598.3067197877239,0
2021-12-10,608.0,602.0,605.0,605.0,10497451.0,599.2590942382812,605.0,605.1719241932307,604.8027070620743,0.3296622333417645,0.0793677034833832,0.2502945298583813,58.33333333333329,56.48148148148141,610.4133185513615,604.4,598.3866814486385,0
2021-12-13,610.0,601.0,609.0,601.0,17711657.0,595.297119140625,601.0,603.7812827954871,604.1113057780608,-0.25579969972829986,0.0123342228410466,-0.26813392256934643,54.16666666666663,57.870370370370296,610.0552726787739,604.6,599.1447273212261,1
2021-12-14,600.0,597.0,598.0,599.0,22579034.0,593.3160400390625,599.0,602.187521863658,603.181977454777,-0.8621426395078515,-0.16256114962873303,-0.6995814898791185,34.25925925925922,48.91975308641967,609.3245553203368,603.0,596.6754446796632,1
2021-12-15,601.0,596.0,597.0,600.0,21827730.0,594.3065795898438,600.0,601.4583479091053,602.603436099363,-1.058849135440255,-0.3418187467910374,-0.7170303886492175,22.222222222222182,36.88271604938264,609.3646138101158,602.6,595.8353861898843,0
2021-12-16,605.0,601.0,605.0,605.0,21809022.0,602.0183715820312,605.0,602.6388986060703,603.0391749903879,-0.47185419845698107,-0.3678258371242261,-0.10402836133275495,27.777777777777732,28.086419753086336,607.0596442562786,602.0,596.9403557437214,0
2021-12-17,607.0,599.0,601.0,607.0,24105733.0,604.008544921875,607.0,604.0925990707135,603.7593249921356,0.1674000688826709,-0.2607806559228467,0.4281807248055176,44.4444444444444,31.4814814814814,608.5449165983146,602.4,596.2550834016854,0
2021-12-20,607.0,598.0,607.0,598.0,21381070.0,595.0528564453125,598.0,602.061732713809,602.7121749935654,-0.640408893445283,-0.336706303427334,-0.30370259001794897,40.7407407407407,37.65432098765424,608.8880180586834,601.8,594.7119819413165,1
2021-12-21,600.0,595.0,597.0,597.0,17001461.0,594.0578002929688,597.0,600.3744884758727,601.6735977220081,-1.232363369865766,-0.5158377167150203,-0.7165256531507456,28.518518518518473,37.90123456790115,609.2587530817708,601.4,593.5412469182291,1
2021-12-22,601.0,598.0,598.0,600.0,9831802.0,597.0430297851562,600.0,600.2496589839151,601.3693072270976,-1.1403638393566098,-0.6407429412433382,-0.4996208981132716,19.259259259259213,29.50617283950609,609.2587530817708,601.4,593.5412469182291,1
2021-12-23,608.0,602.0,607.0,606.0,16654439.0,603.013427734375,606.0,602.16643932261,602.2112513676253,-0.24342505325296315,-0.5612793636452632,0.31785431039230005,39.99999999999996,29.25925925925917,609.8559069762009,601.6,593.3440930237991,1
2021-12-24,609.0,604.0,606.0,604.0,11059689.0,601.0233154296875,604.0,602.7776262150734,602.5364783916934,0.045644545084655874,-0.4398945818992794,0.48553912698393525,56.98412698412694,38.74779541446199,607.9282032302755,601.0,594.0717967697245,1
2021-12-27,610.0,604.0,604.0,606.0,16259872.0,603.013427734375,606.0,603.8517508100489,603.1662095932037,0.4820868497903348,-0.2554982955613565,0.7375851453516913,70.31746031746027,55.76719576719568,609.7105555338564,602.6,595.4894444661436,1
2021-12-28,615.0,610.0,610.0,615.0,33892718.0,611.9691162109375,615.0,607.5678338733659,605.3178078489848,1.911493216379995,0.17790000682691381,1.733593209553081,79.20634920634916,68.83597883597874,616.0305645819386,606.2,596.3694354180615,1
2021-12-29,619.0,614.0,615.0,616.0,24518766.0,612.9641723632812,616.0,610.3785559155773,607.2600246037148,2.823266593269068,0.7069733241153446,2.116293269153723,86.9444444444444,78.82275132275123,619.4876161703353,609.4,599.3123838296647,1
2021-12-30,620.0,615.0,619.0,615.0,19681276.0,611.9691162109375,615.0,611.9190372770515,608.6672928575848,3.118370652124213,1.1892527897171183,1.9291178624070946,89.16666666666663,85.10582010582002,621.4293694820192,611.2,600.9706305179809,1
2022-01-03,632.0,618.0,619.0,631.0,69089158.0,627.8902587890625,631.0,618.279358184701,612.7277850652966,5.2695491205697635,2.0053120558876474,3.264237064682116,88.26576576576572,88.12562562562555,632.729476122915,616.6,600.470523877085,1
2022-01-04,656.0,644.0,645.0,656.0,79434666.0,652.7670288085938,656.0,630.8529054564673,620.59546050797,9.634786695099706,3.5312069837300593,6.103579711369647,92.43243243243239,89.95495495495487,658.4144621202321,626.6,594.785537879768,0
2022-01-05,669.0,646.0,669.0,650.0,69593809.0,646.796630859375,650.0,637.2352703043115,625.9417404156118,11.058401198602496,5.036645826704547,6.0217553718979495,89.6463627806911,90.1148536596297,667.4608918961067,633.6,599.7391081038934,0
2022-01-06,646.0,636.0,638.0,644.0,53210211.0,640.826171875,644.0,639.4901802028743,629.225060340046,10.641535186495162,6.15762369866267,4.483911487832492,77.7267508610792,86.60184869140086,668.5230284929715,639.2,609.8769715070285,1
2022-01-07,646.0,632.0,643.0,634.0,38249908.0,630.87548828125,634.0,637.6601201352495,630.0932311873104,8.60314209405692,6.64672737774152,1.9564147163154004,59.77803291236125,75.71704885137716,661.8467503830224,643.0,624.1532496169776,1
2022-01-10,645.0,627.0,628.0,643.0,38289770.0,639.8311157226562,643.0,639.4400800901664,632.4399164259812,8.179799363723646,6.953341774937945,1.226457588785701,54.54150369404604,64.0154291558288,660.1295621116242,645.4,630.6704378883758,1
2022-01-11,651.0,639.0,646.0,651.0,33196585.0,647.7916870117188,651.0,643.2933867267776,635.8144770758028,8.619326312919043,7.2865386825341645,1.3327876303848782,56.452925605467954,56.92415407062506,656.5720992437684,644.4,632.2279007562315,1
2022-01-12,660.0,650.0,657.0,660.0,38860063.0,656.747314453125,660.0,648.8622578178517,640.2118448802023,9.692916169557066,7.767814179938744,1.9251019896183212,68.84608799863035,59.94683909938143,663.7712406004937,646.4,629.0287593995063,1
2022-01-13,662.0,655.0,658.0,661.0,38137411.0,657.7423706054688,661.0,652.9081718785678,643.9915094474383,10.047595042489661,8.223770352448927,1.823824690040734,78.30659536541887,67.86853632317236,670.3290038725801,649.8,629.2709961274198,1
2022-01-14,673.0,661.0,673.0,672.0,95200777.0,668.6881713867188,672.0,659.2721145857118,649.0839622751768,11.2708583154714,8.833187945053421,2.4376703704179796,88.49104859335036,78.5479106524665,677.0203975494941,657.4,637.7796024505059,0
2022-01-17,688.0,678.0,685.0,683.0,59614236.0,679.6339721679688,683.0,667.1814097238079,655.250514588781,12.965320367692357,9.659614429581207,3.3057059381111493,91.31436371174745,86.03733589017219,687.4762315624769,665.4,643.3237684375231,0
2022-01-18,681.0,662.0,678.0,662.0,43593330.0,658.7374877929688,662.0,665.4542731492053,656.4776937544572,10.650310822652614,9.857753708195489,0.7925571144571251,82.33547160845805,87.38029463785192,685.2453960000865,667.6,649.9546039999135,0
2022-01-19,660.0,651.0,652.0,654.0,40381333.0,650.7769165039062,654.0,661.6361820994701,656.0272039809195,7.728038643885611,9.431810695333514,-1.7037720514479027,64.48087431693988,79.37690321238176,686.583161298471,666.4,646.2168387015289,0
2022-01-20,657.0,646.0,650.0,651.0,46474584.0,647.7916870117188,651.0,658.0907880663134,655.1131668934796,5.226531782262214,8.590754912719254,-3.36422313045704,46.99453551912567,64.60362714817451,688.016943070601,664.4,640.783056929399,0
2022-01-21,646.0,637.0,644.0,641.0,49577684.0,637.8409423828125,641.0,652.3938587108756,652.5471365492106,2.1662130512914928,7.305846540433701,-5.139633489142208,30.483231543983702,47.319547126683055,686.4106362920061,658.2,629.989363707994,0
2022-01-24,655.0,637.0,639.0,653.0,47134502.0,649.7817993164062,653.0,652.5959058072505,652.629475358445,1.8037692885601473,6.20543109005899,-4.401661801498843,26.186649523197243,34.554805528768846,665.6699665923755,652.2,638.7300334076245,0
2022-01-25,645.0,638.0,643.0,641.0,52318736.0,637.8409423828125,641.0,648.7306038715003,650.5150252932732,-0.07699427302736694,4.948946017441719,-5.0259402904690855,15.686274509803907,24.11871852566159,659.5931013969475,648.0,636.4068986030525,0
2022-01-26,641.0,635.0,635.0,636.0,29957189.0,632.8656005859375,636.0,644.4870692476669,647.8759297854053,-1.8696757982494319,3.5852216543034885,-5.45489745255292,13.700826242446647,18.524583425149235,657.398461447416,644.4,631.4015385525839,0
2022-02-07,644.0,631.0,644.0,635.0,56836469.0,631.8705444335938,635.0,641.3247128317779,645.5348516426044,-3.002849212471574,2.2676074809484756,-5.27045669342005,5.582491189127075,11.656530647125843,653.9999999999942,641.2,628.4000000000059,1
2022-02-08,645.0,628.0,645.0,628.0,39718217.0,624.905029296875,628.0,636.8831418878519,642.3466967984945,-4.478817794145584,0.9183224259296636,-5.397140220075248,2.9681121041597542,7.417143178577792,655.2180624622703,638.6,621.9819375377298,1
2022-02-09,637.0,630.0,635.0,633.0,30048791.0,629.88037109375,633.0,635.588761258568,640.6472973805863,-4.514674945964202,-0.16827704844910962,-4.346397897515093,7.5475146198830245,5.3660393043899175,643.0474848327694,634.6,626.1525151672306,1
